row_id,id,title,year,abstract
7001,US-12034992-B1,Content distribution platform for uploading and linking content to products and services ,2023,"A content distribution platform is disclosed. The content distribution platform enables content creators to upload video based content onto the platform. Users can then view the videos or shortened versions of the videos. The videos may be classified/categorized based on the contents of the video. Based on the categorization/classifications, specific product and service recommendations may be made to users. Recommendations can also be made based on tracking user behavior across the platform."
7002,LU-505878-B1,Analysis method and system for flood disaster spatial heterogeneity of electric power facility ,2023,"The present disclosure provides an analysis method and system for a flood disaster spatial heterogeneity of an electric power facility. The method includes: starting an analysis process for the flood disaster spatial heterogeneity of the electric power facility after receiving a heavy rainfall defense alarm and a disaster early warning informed by a flood disaster emergency response; and building a neural network for measuring a disaster loss scope of an electric power facility region according to water level sensing and monitoring information, obtained through processing, of a disaster-affected electric power facility body as well as a separate area and a total area of the disaster-affected electric power facility region, and outputting a monitoring analysis result of the spatial heterogeneity in the disaster-affected electric power facility region."
7003,US-11960782-B1,"Information processing system, image forming system, and information processing method for restoring old version of task file via image forming workflow ",2023,Provided is an information processing system that can restore an old version of a task file via an image forming workflow. The information processing system has a cloud server and a local server to execute the image forming workflow for a document. The cloud control unit allocates each of tasks of the workflow to the cloud server or the local server. The update accumulation unit accumulates update information of task files allocated to the local server by the cloud control unit. The client control unit sends and receives an execution result of a task allocated to the local server from the cloud server and update information of a file related to the task to and from the cloud server. The local storage unit stores the file related to the task allocated by the local server.
7004,US-12034605-B1,Feedback loop control of an online application based on network characteristics affecting user experience ,2023,"In one embodiment, a device obtains a set of one or more configuration parameters of an online application accessed by a plurality of clients via a network. The device obtains path information regarding paths in the network via which the plurality of clients accesses the online application. The device determines an updated configuration parameter predicted by a prediction model to increase application experience of the online application based on the path information and the set of one or more configuration parameters. The device provides the updated configuration parameter for use by the online application."
7005,US-12012110-B1,Systems and methods for intelligently transforming data to generate improved output data using a probabilistic multi-application network ,2023,"Disclosed are systems and methods for intelligently transforming data to generate improved output data, including, for example, for use in a multi-application network with disparate parties. The systems and methods include transforming data using a probabilistic network and a knowledge base generated using historic data to generate improved output data and include the steps of receiving first data associated with a first user and associated with a first incident object. In some embodiments, the systems and methods include generating a first computing object, transmitting the first computing object, receiving a first selection, transmitting a data collection computing input tool, receiving a second selection, receiving second data comprising a first image of a first incident object, transmitting the second data, transforming the second data using a probabilistic network, a machine learning model, a knowledge base, and a data group associated with patterns of processed historic data, and generating improved output data."
7006,US-11954806-B1,Polar navigation window period assessment system based on three-dimensional visualization simulation of ship-ice interaction ,2023,"A polar navigation window period assessment system based on three-dimensional visualization simulation of ship-ice interaction is provided in the present application, including a virtual reality interactive operation module for interacting with virtual reality scenes based on a virtual reality (VR) handle and a VR helmet; a three-dimensional virtual visualization integration module for observing the virtual reality scenes from a global perspective; a three-dimensional simulation module of the Arctic route environment for simulating a route environment scene; an Arctic navigation virtual scene module for establishing a navigation virtual scene; an Arctic navigation window period assessment module for assessing navigation window periods of the ship on different routes; a system storing and outputting module for storing interactive operation information, virtual reality scene information and window period assessment result information, and outputting them in form of curve diagrams and data tables."
7007,LU-503379-B1,Method and system for target tracking based on adaptive time and serialized spatial-temporal features ,2023,"Provided is a method and system for target tracking based on adaptive time and serialized spatial-temporal features. First, under a dual-branch tracking network framework, a feature extraction network is constructed based on a deep convolutional neural network and an adaptive time module; based on extraction of target features, a feature of a target template branch is allowed to pass through a serialized spatial-temporal feature module to obtain enhanced target template feature information; the feature information is input into a model predictor, and an adaptive convolution kernel is obtained through the model predictor; and a feature of a search area branch is convolved with the convolution kernel by the feature extraction network to obtain a fused score plot, i.e., target tracking is further achieved. Feature fusion is performed through reconstitution, thereby improving the performance of the feature fusion, and finally achieving more accurate target tracking."
7008,US-12093739-B2,Method and apparatus for managing threads in manycore ,2023,"A method for managing threads in a manycore system is launched by one or more processors, and includes receiving, from a host processor, a job descriptor associated with one or more tasks according to an offloading request of the host processor, generating threads for each of the one or more tasks based on the job descriptor, and allocating the generated threads to one or more cores of a cluster that includes a plurality of cores."
7009,US-12045239-B1,Dynamic data warehouse computational offloading in directed acyclic graph-driven notebook environment ,2023,"A device detects a trigger to toggle from a local mode to a query mode, the trigger detected based on input into a notebook interface relating to a dataframe. The device receives input of a query into a cell within the notebook interface, the query relating to the dataframe, and determines, based on having entered the query mode, to combine the query with a prior query from a prior cell within the notebook interface, resulting in generation of an combined query. The device executes the combined query with respect to a data warehouse, receives a command to perform a function with respect to the combined query, and determines, based on characteristics of the command, to execute the command using memory of the notebook interface. The device outputs, using the notebook interface, a graphical representation of results of the command, the results informed by the combined query."
7010,US-12008282-B1,"Information processing system, image forming system, and information processing method that combine and automate cloud and local tasks ",2023,"Provided is an information processing system that can combine and automate cloud and local tasks through an image forming workflow. The information processing system has a cloud server and a local server to execute the image forming workflow for a document. The cloud control unit allocates each of tasks of the workflow to the cloud server or the local server. The cloud task execution unit executes the task allocated to the cloud server by the cloud control unit. The client control unit sends and receives a task allocated to the local server and an execution result of the task from the cloud server to and from the cloud server. The local task execution unit executes the task allocated to the local server, which is acquired by the client control unit."
7011,US-12033109-B1,Generating a range of estimated fulfillment times for an order based on characteristics of an order ,2023,"An online concierge system delivers items from retailers to customers. The online concierge predicts a range of times during which an order may be fulfilled for presentation to a user. The online concierge system uses a trained maximum time prediction model to determine a maximum time for order fulfillment based on an order. A trained minimum time prediction model determines a minimum time for order fulfillment from the order and the maximum time. The minimum time may account for one or more rules (e.g., a percentage of orders fulfilled before the minimum time, a desired rate of selection of a range including the minimum time). A range bounded by the maximum time and the minimum time is transmitted to a customer to enable the customer to select a time interval for order fulfillment."
7012,US-11950613-B1,Food preservation system ,2023,"An apparatus, comprising a camera, a motion sensor, a receiving section, gas tanks, a screen, and a computing device. The computing device is configured to control the camera to take electronic images, determine a type of food placed in a particular container, determine an amount of gas and a type of gas to fill the particular container, generate an electronic message to request placement of the particular container onto the receiving section, and inject gas into the particular container when the particular container is placed onto the receiving section. The injected gas is used to preserve food inside the container."
7013,US-12032430-B1,Condition-based maintenance techniques ,2023,"Systems and methods that combine multiple techniques such as supervised learning, data analytics, measurement hardware modelling and scalable sensing hardware to quickly deliver a highly optimized and production ready solution to cover the condition-based maintenance requirements of a specific physical asset."
7014,US-11985385-B1,Dynamic control of media-content presentation based on user presence and/or user profile ,2023,"A method and system for controlling media-content presentation based on user presence and/or user profile. An example method includes a computing system determining a quantity of users present at a media-presentation device, the quantity being at least one. Further, the example method includes, based on the determining, the computing system using the determined quantity of users present at the media-presentation device as a basis to control what media content a media player outputs for presentation by the media-presentation device. For instance, based on the determined quantity of users the computing system could tailor a graphical user interface (GUI) that the media player outputs for presentation by the media-presentation device, such as by tailoring a set of channel options that a channel-selection GUI provides, among other possibilities."
7015,US-12093263-B1,Recommending join operations of relational data among tables based on optimization model ,2023,"A computer-implemented method, system and computer program product for recommending join operations of relational data among different tables. Relationships between one or more pairs of columns of relational data for one or more pairs of tables are identified by determining the semantic similarity between each pair of columns of relational data. The data content join converge for each of the identified relationships in connection with joining the tables involved in such identified relationships is determined. Furthermore, a join strength (indication of the degree that the relational data in the paired columns match) is calculated for each of the identified relationships based on the semantic similarity and the data content join coverage for such identified relationships. Based on the calculated join strength as well as other factors, a combination optimization algorithm identifies the best join combinations of relational data of the tables among a set of tables."
7016,US-12098620-B1,Methods and systems for assessing geological carbon dioxide storage capacity ,2023,The present disclosure provides a method for assessing GCS capacity. The method includes: determining scores of a plurality of geologic indicators of a target region belonging to a target type of geologic body for the GCS; and determining an assessment result of the GCS capacity of the target region based on the scores of the plurality of geologic indicators and weights of the plurality of geologic indicators.
7017,US-11960514-B1,Interactive conversation assistance using semantic search and generative AI ,2023,"A method of generating content in association with an information search and retrieval system. It begins by receiving a query from a user. The query is semantically-searched to identify a context. A conversation history between the user and the system is identified. An enriched query is then generated by associating to the query both the context and at least a portion of the conversation history. The enriched query is then evaluated/processed by a generative-AI. In response, information associated with the enriched query is received from the generative-AI. A response to the query is then generated using the information, e.g., by passing the information back to the user, by modifying (e.g., editing or supplementing) the information to generate modified information and passing the modified information back to the user, or by dismissing the information. If sensitive information is identified in the utterance, it is masked prior to generating the enriched query."
7018,DE-102023004121-B4,Method for extended environmental visibility for a motor vehicle and system with a motor vehicle and a mobile unmanned aerial vehicle ,2023,"Method for extended environmental visibility for a motor vehicle (12), wherein a vehicle environment is detected by means of a sensor device (16) arranged on a mobile unmanned aircraft (14), wherein a flight path of the unmanned aircraft (16) relative to the motor vehicle (12) and an orientation (18) of the sensor device (16) to the vehicle environment are predetermined depending on an operating mode of the motor vehicle (12), and wherein the detected vehicle environment is shown on a display device (22), characterized in that the unmanned aircraft (14) circles the motor vehicle (12) and a 360° panoramic image of the vehicle environment is detected by the sensor device (16) if a standstill of the motor vehicle (12) is determined as the operating mode."
7019,US-12094144-B1,Real-time confidence-based image hole-filling for depth maps ,2023,"A system and a method are provided for repairing a depth map. The repairing includes representing pixels of the depth map using a matrix H having values corresponding to depths, the pixels including hole pixels and non-hole pixels; determining a confidence mask matrix C for the depth map; for each hole pixel, determining a kernel G of neighboring pixels, the neighboring pixels having values corresponding to a predetermined distribution, and convolving the kernel G with corresponding portions of the matrix C and the matrix H to obtain an estimated depth; generating a corrected matrix Ĥ in which values for non-hole pixels are retained and in which the hole pixels have values corresponding to their estimated depths. The estimated depths may be normalized based on the matrix C. An updated depth map based on the corrected matrix Ĥ may be outputted to a control system of a vehicle."
7020,US-12032564-B1,Transforming natural language request into enterprise analytics query using fine-tuned machine learning model ,2023,"A system for enterprise analytics may include a Machine Learning (“ML”) model data store containing at least one generic ML model and a fine-tuning data store containing prior natural language user requests and associated enterprise database queries generated by analysts. The system may also include an enterprise data store containing enterprise business data. A transformation framework may retrieve the generic ML model and fine-tune the model using the prior user requests and associated enterprise database queries to create a fine-tuned ML model. The framework may then receive a new natural language request from a user and use the fine-tuned ML model and new natural language request to automatically create a new enterprise analytics query. The new enterprise analytics query may then be executed to fetch enterprise analytics data from the enterprise data store. In some embodiments, an analytics chart may be automatically created and provided to the user."
7021,DE-102023102777-B3,Method for operating a singing assistant for a vehicle and control device and motor vehicle ,2023,"The invention relates to a method for monitoring a user's voice in a motor vehicle, wherein the following steps are carried out: offering a training mode and a style belonging to the received training mode, offering at least one audio file belonging to the style, outputting the audio file via an audio playback device, wherein a volume of at least one human voice occurring in the audio file is reduced by an adjustable volume reduction function which has a frequency-selective filter, extracting the user's voice from the audio background of the vehicle and recording user data related to posture and body movement by interior sensors, carrying out a first target-actual comparison of the extracted voice with the at least one human voice in the audio file, carrying out a second target-actual comparison of the recorded user data with stored target data which correspond to the training mode and/or the style, and generating a correction signal to reduce a deviation determined in the first and/or second target-actual comparison."
7022,US-11977550-B1,System and method for generating a synthetic longitudinal dataset from an original dataset ,2023,"Generating a synthetic longitudinal dataset includes identifying subsequence patterns in records defining event sequences for patients. Feature vectors are determined, each characterizing a corresponding one of the records, based on the subsequence patterns. The feature vectors are embedded in a lower dimension space. A seed record is iteratively selected from among the records and in each iteration: subsequence patterns are identified in a subset of the records. Instances of subsequence patterns in the seed record are replaced with instances of similar subsequence patterns identified in the subset of the records to form a modified seed record. The iterations are repeated until all of the records have been selected as the seed record. The modified seed records are combined to form the synthetic dataset."
7023,US-11935220-B1,Using artificial intelligence (AI) to detect debris ,2023,"In some aspects, a debris detector includes one or more processors and a memory storage device to store instructions executable by the one or more processors to: receive a frame captured by a camera, receive a subsequent frame captured by the camera, compare the frame to the subsequent frame to determine a difference, and based on determining that the difference is greater than a threshold, send a notification indicating that debris has been detected. The notification may include location data identifying a location where the debris is located. Receiving the notification may cause a robot vacuum to initiate cleaning the location identified in the notification."
7024,US-11954892-B1,Systems and methods for compressing motion in a point cloud ,2023,"Disclosed is a system and associated methods for compressing motion within an animated point cloud. The resulting compressed file encodes different transforms that recreate the motion of different sets of points across different point clouds or frames of the animation in place of the data for the different sets of points from the different point clouds. The compression involves detecting a motion that changes positioning of a set of points between a first point cloud and subsequent point clouds of an uncompressed encoding of two or more frames of an animation. The compression further involves defining a transform that models the motion, and generating a compressed animated point cloud by encoding the data of the first point cloud in the compressed animated point cloud, and by replacing the data for the set of points in the one or more subsequent point clouds with the transform."
7025,LU-503903-B1,METHOD FOR ESTIMATING ACCURATELY LITHIUM BATTERY SOC BASED ON MULTILAYER FEEDFORWARD GENETIC NEURAL NETWORK ,2023,"The invention discloses a method for accurately estimating lithium battery SOC based on a multilayer feedforward genetic neural network, which includes the following steps: obtaining data of lithium batteries at different temperatures and different working conditions; constructing a lithium battery SOC estimation model by using a multilayer feedforward neural network, and training the lithium battery SOC estimation model by using the lithium battery data to obtain a trained lithium battery SOC estimation model; and accurately estimating the SOC of the lithium battery by using the trained accurate SOC estimation model of the lithium battery. Based on the genetic algorithm neural network under the genetic algorithm, the invention predicts the process of lithium battery SOC, optimizes the data and genetic parameters by combining grid traversal and random search, realizes the construction of the SOC estimation model of lithium-ion batteries, can provide method reference for the establishment and optimization of the SOC."
7026,US-11924575-B1,Conversion of color film to digital media ,2023,"The applicant proposes a method and an apparatus to realize a faster, easier and more precise multispectral digitalization of films. The proposed method and apparatus ensure quality control of the multispectral film digitization using sensors and can correct the digital images for film shrinkage and deformation. This can allow for efficient digitization of films which can enable an effective automatization of the mass safeguarding of archived films. The proposed film digitizer apparatus can comprise a novel and improved light source module, which comprise a light assembly that can allow for better illumination of the film and shorter required exposure time that can lead to lower acquisition time for each of the various wavelength image acquisitions for each film image. Monitoring of the spectral distribution and/or the temperature of the light sources can ensure quality control of the digitalization."
7027,US-12093300-B1,Enhancing accuracy of entity matching inference using large language models ,2023,"Methods, systems, and computer-readable storage media for receiving a first document including structured data and unstructured data, providing a first sub-document and a second sub-document, the first sub-document including the structured data of the first document, the second sub-document including the unstructured data of the first document, generating a prompt using the second sub-document and a second document, inputting the prompt to a LLM, receiving a response from the LLM, providing a calibrated first document by merging the response into the first sub-document, and processing the calibrated first document and the second document using a ML model to provide a prediction, the prediction indicating a matching class between the first document and the second document."
7028,US-11868551-B1,System and method for customized user input ,2023,"Methods and systems for providing computer implemented services using user input are disclosed. To obtain the user input, a human interface device may be used. Interpretation of actuation of the human interface device may be customized to the types of actuations that users are able to perform. To customize the types of the actuations, users may perform actuations of the human interface device for various types of user input to establish associations between the actuations and the user input. The associations may be used to train an inference model usable to identify user input based on performed actions of the human interface device."
7029,US-12095607-B1,System for enhanced anomaly recognition in network topologies using interactive visualization ,2023,"Systems, computer program products, and methods are described herein for anomaly recognition in network topologies using interactive visualization. The present disclosure is configured to determine that an end-point device is associated with anomalous activity; capture, using a virtual reality application installed on a user input device, real-time network traffic associated with the end-point device; isolate, using the virtual reality application, network traffic associated with the anomalous activity; initiate spatial and temporal traffic analysis on the anomalous activity; determine a remedial action based on the spatial and temporal traffic analysis to mitigate effects of the anomalous activity; and implement the remedial action on the end-point device."
7030,LU-503800-B1,A method and device for determining transaction strategy of spot power market of energy storage power station ,2023,"The invention discloses a method and a device for determining a spot power market transaction strategy of an energy storage power station, which includes: carrying out mathematical modeling on uncertain factors of an energy storage power station through a scenario generation method, and obtaining a training set and a test set; performing mathematical modeling according to the historical data of the relevant facilities of the energy storage power station and the influence of the relevant facilities on the charging and discharging balance of an energy storage system of the energy storage power station and the physical constraint of upper and lower capacity limits; and determining an optimal spot power market trading strategy through a tested algorithm model to maximize the trading income of participating in the spot power market by the energy storage station."
7031,US-12002579-B1,Wearable medical device data connectivity system and method ,2023,"The inventive system enables wearables to function as portable, always transmitting medical devices within hospital settings, integrating the data therefrom seamlessly into electronic medical records. The dynamic switching of wearables among virtual Bluetooth hotspots ensures and enhances both the reliability of data transmission and the potential for wearables to contribute meaningfully to the electronic medical record infrastructure within healthcare facilities."
7032,US-11971517-B1,Mobile apparatus for observing precipitation and method for controlling the same ,2023,"Described is a mobile apparatus for observing precipitation, the mobile apparatus including a bottom plate including a plurality of precipitation gauges and a movable member, a movement unit configured to move a position of the bottom plate from a first position to a second position by using the movable member, an observation time determination unit configured to determine a precipitation observation time on the basis of seasonal information, and a control unit configured to control the plurality of precipitation gauges on the basis of the precipitation observation time when precipitation is detected."
7033,US-11954873-B1,Artificial intelligence-based devices and methods for geometric alignment and preprocessing of raw CT images ,2023,"The present disclosure relates to artificial intelligence-based devices and methods for geometric alignment and preprocessing of raw CT images. According to the present disclosure, when sensitive to a local error according to each characteristic, only linear transformation is applied to use the centrally aligned rigid registration result, and when the region of interest between patients is spatially matched or monitoring is required, a non-rigid registration result may be used."
7034,US-11837019-B1,Evaluating face recognition algorithms in view of image classification features affected by smart makeup ,2023,"Systems and methods for evaluating face recognition algorithms in view of image classification features affected by smart makeup are provided. Increasingly, face recognition technology is being used in applications beyond biometric identification for authentication/login purposes. Face recognition technology has been deployed as part of surveillance cameras, which may capture facial images that can be used as evidence of criminal conduct in a court of law. While admissibility of such evidence is subject to the rules of evidence used for any other piece of evidence, reliance on such face recognition technology poses challenges. Until these face recognition algorithms become properly trained and are deployed in a manner that does not result in false positives in the context of policing and judiciary, other solutions are needed. Smart makeup will improve the usage of this technology that has traditionally had a higher false positive identification rate for people of color and women."
7035,US-12093299-B1,Generating and summarizing content blocks within a virtual space interface ,2023,"The present disclosure is directed toward systems, methods, and non-transitory computer readable media for generating and managing multilocational data blocks, generating and summarizing content blocks within a virtual space interface, and generating and providing a content block browser as part of a virtual space platform. In some embodiments, the disclosed systems generate a multilocational data block that includes a block identifier that is tied to a source identifier for embedding digital content from a network location indicated by the source identifier. The disclosed systems can also generate block summaries from content blocks for presenting and modifying digital content embedded within the content blocks via block identifiers and source identifiers. In some embodiments, the content block system can provide a content-block-based web browser in the form of a virtual space that includes embedded content blocks that integrate webpage functionality."
7036,US-11972515-B1,Systems and methods for customizing motion associated with point cloud animations ,2023,"Disclosed is a system and associated methods for rigging points of a point cloud for animation and customizing the animation for different subsets of rigged points in order to rapidly and easily generate complex animations. Generating a complex animation involves defining an animation element in the point cloud space, defining an animation for moving the animation element, linking points of the point cloud to the animation element, and adjusting the animation from the animation element that is applied to a first subset of the linked points based on a selection of the first subset of linked points that is made using an adjustment tool. The system renders the complex animation by moving a second subset of the linked points according to the defined animation of the animation element and by moving the first subset of linked points according to the defined animation as adjusted by the adjustment tool."
7037,US-12013883-B1,Cross view template recommendation system ,2023,"An illustrator system determines, for each feature of a set of features, a feature representation for an electronic document displayed via a user interface, based on a plurality of elements of the electronic document. The system receives a selection from among the set of features of (1) a query feature and of (2) a target feature and determines, for each replacement template of a set of replacement templates, a compatibility score based on the feature representation for the electronic document determined for the query feature and a target feature representation of the replacement template determined for the target feature, the representations being determined in a joint representation space. The system selects one or more replacement electronic documents based on the determined compatibility scores. The system displays a preview for each replacement electronic document and displays a particular replacement electronic document responsive to receiving a selection of a preview."
