row_id,id,title,year,abstract
2501,US-8605808-B2,Method to detect data transmitted by multiple antennas ,2008,"Disclosed is a method and system to detect data transmitted by multiple transmit antennas. The method comprises selecting a starting data block that is either a random data block or an output data block from known detectors. Also, the method comprises changing each symbol of the starting data block one symbol at a time to identify a data block which has minimum euclidean distance from the starting data block as detected data block. Next, changing two symbols of the detected data block at a time to identify a data block which has minimum euclidean distance from the starting data block as second data block and assigning the second data block as the starting data block. Repeating the above steps, if the minimum euclidean distance of second data block is better than that of the detected data block, and determining the detected data block as the data transmitted."
2502,US-8541732-B2,Optical module having a multifocal optical system with an additional optical element for covering a far range and a near range in one image ,2008,"The invention relates to an optical module having a semiconductor element (4) with a surface that is sensitive to electromagnetic radiation and with an objective lens (1) for the projection of electromagnetic radiation onto the sensitive surface of the semiconductor element (4), in particular for the use thereof in motor vehicles. An additional optical element (11) is arranged in a defined partial volume in the space between the objective lens (1) and the sensitive surface of the semiconductor element (4) so that, by the additional optical element (11), a first distance range (8) is imaged in a first region of the sensitive surface of the semiconductor element (4) and a second distance range (9) is imaged in a second region of the visual range where the additional optical element (11) is not located."
2503,US-8137283-B2,Method and apparatus for retrieval of similar heart sounds from a database ,2008,The present invention exploits a visual rendering of heart sounds and models the morphological variations of audio envelopes through a constrained non-rigid translation transform. Similar heart sounds are then retrieved by recovering the corresponding alignment transform using a variant of shape-based dynamic time warping.
2504,US-8670592-B2,Clear path detection using segmentation-based method ,2008,"A method for detecting a clear path of travel for a vehicle by segmenting an image generated by a camera device located upon the vehicle includes monitoring the image, analyzing the image with a plurality of analysis methods to segment a region of the image that cannot represent the clear path of travel from a region of the image that can represent the clear path of travel, defining the clear path of travel based upon the analyzing, and utilizing the clear path of travel to navigate the vehicle."
2505,US-8265922-B2,Method and apparatus for applying translation memory in automatic translation system ,2008,"A translation-memory application method for automatic translation includes: generating TM-expanded forms by applying TM expansion rules respectively to source sentences whose morphemes have been analyzed; storing in an expanded TM database translated sentences corresponding to the generated TM-expanded source sentences; analyzing morphemes if an input sentence does not match any of the source sentences stored in basic TM database; generating a TM-expanded form by applying pertinent ones among the TM expansion rules to the input sentence whose morphemes have been analyzed; and producing, if the TM-expanded input sentence matches one of the TM-expanded source sentences stored in the expanded TM database, a translated output corresponding to the matched TM-expanded source sentence."
2506,ES-2349526-B1,AUTOMATIC SALES MACHINE WITH RECOGNITION FUNCTION OF THE USER IDENTITY. ,2008,"Automatic sales machine with function User identity recognition. The automatic machine for the sale of items controlled includes a main unit, a control unit of cards, a unit for bill acceptance and a unit for the acceptance of coins. The main unit has installed on its front face multiple display compartments of the items to sell, and an opening for the exit of said items near their bottom edge. The card reader unit It has a slot on the front panel of the main unit and a recognition module and image sensor to recognize the user identity The bill acceptance unit has a card or bill insertion slot, a device transmission for the passage of each inserted ticket or card, and a recognition device to recognize the authenticity of same."
2507,US-7962438-B2,Suggesting concept-based domain names ,2008,"Methods and systems of the present invention allow for displaying suggested concept-based results. An exemplary method may comprise the steps of receiving a domain name, determining from ontological calculations suggested domain names related to the concept of the domain name and displaying the suggested domain names."
2508,US-8699956-B2,Polyphase sequences for wireless communications ,2008,"Polyphase sequence generation is provided for sequences having good aperiodic correlation properties. The sequences can allow lengths not attainable by other types of sequences (such as Frank sequences) and can yield increase merit factors and more desirable peak-to-side-peak ratios (and therefore decreased sidelobe energy) than other sequences (such as Chu sequences). Perfect root-of-unity sequences of lengths up to 32, achieving the minimum phase alphabets and the maximum merit factors and/or peak-to-side-peak ratios, are searched, and the results are tabulated. Comparing the merit factors and peak-to-side-peak ratios of the best search results to other sequences, a common construction pattern of the improved sequences of length 2m2are obtained. The improved sequences can be utilized in a variety of configurations, including spread spectrum communication, radar, channel estimation, system identification, and/or the like."
2509,US-8255351-B2,System and method for fault prediction in home network ,2008,"A system for fault prediction in a home network includes: a context generator for generating context information based on status data collected in real time about components of the home network; a specification interpreter for generating knowledge rules for fault detection by using specifications of the components of the home network; a context analyzer for analyzing if the context information meet the knowledge rules to classify the context information into normal situation contexts and abnormal situation contexts; a context pattern learner for generating new knowledge rules based on the abnormal situation contexts and fault rules corresponding to the abnormal situation contexts; a knowledge rule database for storing and managing the knowledge rules and the new knowledge rules; and a fault predictor for analyzing a correlation between the knowledge rules or the new knowledge rules and the generated context information, thereby predicting faults to be generated."
2510,DE-102008027016-B4,Method and device for analyzing noises of a motor vehicle ,2008,"Method for the analysis of noises, which are generated by an internal combustion engine of a motor vehicle, the method comprising the steps of: determining, from a waveform of a time-dependent measured signal for structure-borne noise and / or airborne sound, a plurality of modulation frequency spectrums Pm (n, m) by means of a Fourier transform; Calculating a modulation index (Pmi) characteristic of the modulation in the modulation frequency spectrums Pm (n, m); and calculating, from the plurality of modulation frequency spectrums, a parameter characteristic of the noise to be analyzed in real-time during operation of the motor vehicle, wherein said characteristic parameter is calculated based on values of the modulation index (Pmi)."
